Date,Soil temperature at 0.05 depth in mts,Soil temperature at 0.1 depth in mts,Soil temperature at 0.20cm depth in mts,Soil temperature at 0.50cm depth in mts,Soil temperature at 1.00cm depth in mts,max air temperature at 1.5mts,min air temperature at 1.5mts,"max relative humidity
 at 1.5mts","min Relative humidity
 at 1.5mts",Pitche Evaporation,Pan Evaporation,Wind Speed km/h at day,Wind Speed km/h at night,Wind Speed Avarage(m/s),sunshine hour,Rainfall
03-Mar-22,33.88,32.6,32.32,41.2,22,92,33,9,10,1.09,0.91,1,0,,,
04-Mar-22,35.52,33.04,32.6,42.6,21.4,88,32,11,11.4,1.12,0.79,0.955,0,,,
05-Mar-22,36.66,33.52,39.6,42.6,21.8,77,34,7.4,8.95,1.19,0.17,0.68,0,,,
06-Mar-22,37.04,33.36,33.16,41.2,21,84,33,8.8,9.19,0.98,0.37,0.675,0,,,
07-Mar-22,37.52,33.4,33.24,43,20.2,77,27,8.4,10.46,0.98,0.22,0.6,0,,,
08-Mar-22,38.24,33.62,33.4,42.6,22.2,77,33,8.8,9,0.91,0.45,0.68,0,,,
09-Mar-22,39.84,34,33.68,42.8,22.4,80,32,9.5,7.3,1.16,1.57,1.365,10.2,,,
10-Mar-22,33.24,33.2,33.48,42.4,21.4,92,34,5.8,8.7,0.87,0.23,0.55,,,,
11-Mar-22,27.96,33.8,33.22,42.2,23,84,23,7.8,9.04,0.86,0.88,0.87,0,,,
12-Mar-22,40.28,24.52,33.96,42,25,73,34,9.1,9.7,1.01,0.22,0.615,0,,,
13-Mar-22,40.16,34.34,34.32,41.6,23.8,77,30,9.2,8.3,1,0.99,0.995,1.2,,,
14-Mar-22,39.64,34.56,34.44,42.4,23.4,73,30,8.8,10.2,1.12,1.27,1.195,0,,,
15-Mar-22,39.16,34.8,34.6,40,22.8,92,32,8,7.96,1.03,0.42,0.725,0.9,,,
16-Mar-22,31.08,32.96,34.04,40.2,24.6,77,45,5.4,4.62,1.37,0.54,0.955,0.8,,,
17-Mar-22,27,30.6,32.28,36.6,24,77,57,3,2.6,1.61,0.54,1.075,1.6,,,
18-Mar-22,37.36,31.32,31.16,38.8,23.4,84,36,7.8,6.64,1.29,0.4,0.845,0,,,
19-Mar-22,38.64,33,32.6,39,24.2,84,32,3.8,6.5,1.98,0.59,1.285,15.2,,,
20-Mar-22,35.92,34,33.36,38.8,22.8,88,32,7.2,0,0.88,1,0.94,0,,,
21-Mar-22,33.16,32.24,32.92,37.4,24.6,73,42,6.2,4.92,1.12,1.5,1.31,0,,,
22-Mar-22,38,33.16,31.52,40.8,23.6,70,37,6.5,7.72,1.02,1.34,1.18,25.2,,,
23-Mar-22,27.96,29.16,31.24,38.6,22.8,96,70,0.9,1.96,0.97,0.44,0.705,6.4,,,
24-Mar-22,32.32,30.28,30.08,36,21.4,96,47,3.2,3.12,1.15,0.71,0.93,0,,,
25-Mar-22,32.92,31.24,31.24,37.8,22.8,92,42,7.3,7.9,1.17,0.87,1.02,0,,,
26-Mar-22,30.56,30.32,31.04,38.8,21.2,92,55,3.8,3.9,1.15,0.25,0.7,0,,,
27-Mar-22,37.04,31.96,31.08,39.2,23,92,45,6.6,8.38,1.86,0.49,1.175,0,,,
28-Mar-22,36.08,31.8,31.84,39,23.8,96,41,4.4,7.54,1.08,0.25,0.665,0,,,
29-Mar-22,36,32,31.92,40.2,22,92,37,5.8,7.74,1.15,0.29,0.72,6.8,,,
30-Mar-22,33.96,31.68,32.2,38.4,22.2,80,35,5.2,3.4,0.93,0.23,0.58,0,,,
31-Mar-22,37.92,32.72,32.24,41.2,23,77,37,7,7.42,0.95,0.4,0.675,0,,,
01-Apr-22,40.52,33.68,32.88,42.4,23,84,32,8.6,8.7,1.22,0.2,0.71,_,,,
02-Apr-22,41.36,33.72,33,42.2,24.2,77,34,10.7,6.12,1.53,1.14,1.335,_,,,
03-Apr-22,41.12,34.12,33.72,42.4,24.6,77,32,9.6,8.4,1.46,1.78,1.62,_,,,
04-Apr-22,37.44,37.28,33.36,42.4,20.8,84,41,7.3,10.22,1,0.79,0.895,_,,,
05-Apr-22,39.8,33.72,33.48,41.4,21.6,88,34,8.8,9,1.04,0.42,0.73,_,,,
06-Apr-22,40.8,34.04,33.8,42.4,23.4,80,33,9.1,8,1.05,1.13,1.09,_,,,
07-Apr-22,34.68,33.12,33.44,41,22,87,36,6,5.1,0.81,0.64,0.725,_,,,
08-Apr-22,34.64,32.04,32.76,38.8,20,87,36,6.3,7.72,0.75,0.15,0.45,_,,,
09-Apr-22,42.28,33.28,32.44,42.6,20.8,87,27,10.9,10.24,1.17,0.66,0.915,_,,,
10-Apr-22,40.52,34,33.48,42.8,24,73,35,10.3,8.48,1.82,1.63,1.725,_,,,
11-Apr-22,31.84,33.36,32.92,42,21,92,46,4.1,3.82,1.25,1.49,1.37,_,,,
12-Apr-22,33.44,31.28,31.4,37.8,20.6,88,41,5.6,7.44,1.11,1.9,1.505,_,,,
13-Apr-22,31.62,31.12,31.84,39.4,22,84,48,6,5.94,1.5,0.82,1.16,_,,,
14-Apr-22,37.68,32.6,31.76,38.6,22.8,88,41,6,7.6,1.01,1.5,1.255,_,,,
15-Apr-22,32.36,31.68,32.2,37.4,21,92,48,3.8,3.64,1.64,1.33,1.485,_,,,
16-Apr-22,31.8,30.52,31.32,33.6,21.4,96,66,2.4,4.94,0.9,0.46,0.68,_,,,
17-Apr-22,35.96,32.4,31.52,38,22.6,88,41,5.5,5.5,0.79,1.18,0.985,_,,,
18-Apr-22,34.2,32.36,32.28,37.8,21.8,92,52,3,4.82,1.09,0.17,0.63,_,,,
19-Apr-22,36.68,32.24,32.48,37.8,22.8,92,47,5,8.64,1,0.7,0.85,_,,,
20-Apr-22,36.4,31.8,32.36,36.8,21.8,96,50,4.6,4,1.3,0.98,1.14,_,,,
21-Apr-22,31.68,31.92,32.16,36.4,22.8,92,68,2.4,8.9,1.57,0.77,1.17,1.15,,,
22-Apr-22,29.84,30.32,31.04,31.4,21.4,96,67,1.7,3.56,1.15,0.47,0.81,2.15,,,
23-Apr-22,33.96,31.2,30.76,36.6,21.2,84,49,4.5,6.42,1.07,0.32,0.695,8,,,
24-Apr-22,35.56,32.48,31.68,38.4,20.8,84,53,4.5,6.2,1.24,0.23,0.735,8.3,,,
25-Apr-22,26,29.56,31.32,33.8,23.2,92,84,1.5,2,1.78,0.18,0.98,0,,,
26-Apr-22,32.76,29.4,29.32,36.2,20.6,96,55,3.7,3.74,0.85,0.74,0.795,0,,,
27-Apr-22,32.6,30.32,30.24,36.4,20.8,92,51,3.5,4.38,0.87,0.98,0.925,6.45,,,
28-Apr-22,27.96,28.56,29.64,34.4,20.6,96,65,2,2.06,0.87,0.29,0.58,10.1,,,
29-Apr-22,34.92,30.84,29.68,34.8,20.6,96,59,3.8,4.86,0.99,0.96,0.975,0,,,
30-Apr-22,32.6,30.64,30.36,36.4,21,96,63,3,1,0.82,0.59,0.705,7.05,,,
01-May-22,34,31.44,30.88,35.2,22.2,96,63,3.2,5.06,0.94,0.3,0.62,5.35,,,
02-May-22,31.16,31,30.92,34,22.8,92,68,2.5,3.82,1.9,0.32,2.22,4.1,,,
03-May-22,34.64,31.76,30.87,35.4,22.8,96,59,4,5.3,0.81,0.13,0.47,6.3,,,
04-May-22,34.88,32.24,31.8,36.6,22.2,93,59,3.5,5.88,1.17,0.22,1.39,4,,,
05-May-22,36.68,35.52,31.72,35.8,21.6,96,55,4.5,7.76,1.29,0.12,0.705,10.2,,,
06-May-22,37.8,33,32.28,36.2,21.6,96,54,5,6.58,0.86,0.34,0.6,10.3,,,
07-May-22,39.48,33.64,33,36.2,22.4,96,51,6,7.98,1.24,0.28,0.76,11,,,
08-May-22,39.56,33.84,33.44,36.6,22.2,77,51,5,9.74,1.33,0.23,0.78,7.15,,,
09-May-22,39.36,33.76,33.52,37.8,23,96,55,4.5,8.54,0.79,0.15,0.47,6,,,
10-May-22,41.96,35.96,33.52,38,22.2,92,42,5.8,5.02,0.97,0.24,0.605,9.3,,,
11-May-22,40.6,34.6,33.96,38.2,23.4,88,44,6.2,8.24,1.15,0.3,0.725,10.3,,,
12-May-22,40.92,34.44,34.16,38.4,22.2,92,41,6.2,9.48,1.16,0.31,0.735,10,,,
13-May-22,42.32,34.56,34.12,38.4,23.4,80,42,6.3,7.54,1.04,0.15,0.595,11,,,
14-May-22,41.48,34.64,34.28,39.6,22.8,92,40,7,8.18,1.25,0.22,0.735,10.15,,,
15-May-22,40.8,34.28,34.2,40,22,84,37,7,9.04,1.35,0.12,0.735,9.15,,,
16-May-22,42.04,34.4,34.12,38.6,22.2,88,40,7.2,9.3,1.21,0.2,0.705,9.3,,,
17-May-22,42.24,34.24,34.16,39,21.8,88,39,6.3,7.24,1.23,0.1,0.665,9.3,,,
18-May-22,41.68,33.88,33.84,37.6,20.2,92,34,7.5,9.18,1.1,0.23,0.665,10.3,,,
19-May-22,42.92,34.24,34,38,20.6,79,36,7,10.54,1.02,0.1,0.56,11,,,
20-May-22,42.84,34.4,34.04,40.4,21,92,35,7.5,10.74,1.11,0.16,0.635,10.1,,,
21-May-22,42.84,34.56,34.12,41,21.6,88,36,8.5,9.04,1.3,1.19,1.245,10,,,
22-May-22,37.4,33.8,34.04,40.6,23.6,76,47,6.7,6.06,1.15,0.53,0.84,2.15,,,
23-May-22,40.92,34.04,33.88,41,23,88,33,7.3,8.34,1.26,0.22,0.74,6.15,,,
24-May-22,35.24,33.44,33.72,39.2,23.6,80,53,5.1,4.58,1.8,1.1,1.45,1.3,,,
25-May-22,30.4,31.12,32.2,33.8,20.4,96,55,2.6,0.28,0.93,0.2,0.565,0,,,
26-May-22,36.68,31.76,31.72,38.4,20.6,92,45,6.8,8.18,1.27,0.28,0.775,7,,,
27-May-22,25.08,29.2,32.64,37,20.6,96,77,0.7,0,0.93,0.24,0.585,1.1,,,
28-May-22,32.48,29.52,29.6,35,20,92,52,3.8,3.88,0.98,1.34,1.16,5.2,,,
29-May-22,31.2,29.6,29.96,34,20.2,96,56,4,2.08,,1.06,1.06,6.15,,,
30-May-22,30.56,29.36,29.8,33.2,20.2,96,59,6.5,4.1,1.03,0.4,0.715,7,,,
31-May-22,34.36,30.96,30,34.4,21.6,92,47,5,3.2,1.18,0.2,0.69,6.3,,,
01-Jun-22,33.4,31.28,31.04,36.6,21.8,96,51,4.3,5.94,0.79,0.26,0.525,2.5,,,
02-Jun-22,34.68,31.08,31.24,36.2,21.4,96,49,5.6,7.6,1.6,0.21,0.905,4.3,,,
03-Jun-22,33.2,30.16,30.68,35.4,20,96,51,5.1,5.32,1.25,0.21,0.73,3.3,,,
04-Jun-22,33.12,30,30.24,35.4,18.6,96,48,5.4,5.3,1.19,0.27,0.73,7,,,
05-Jun-22,36.12,30.08,30.64,36.8,18.8,96,47,5.3,8.44,1,0.2,0.6,5,,,
06-Jun-22,37,31.28,30.92,36.8,20.2,96,40,5.7,6.96,0.78,0.73,0.755,1.3,,,
07-Jun-22,31.68,30.76,31.24,36.8,20,84,68,2.4,1.78,1.55,0.23,0.89,0,,,
08-Jun-22,34.12,30.44,30.48,34.4,21.6,96,55,4.6,6.14,1.12,0.27,0.695,1.45,,,
09-Jun-22,33.24,30.64,30.72,34.2,19.8,87,53,4.4,4.22,0.94,0.97,0.955,5,,,
10-Jun-22,34.44,30.48,30.32,35,21.4,92,47,5.8,5.64,1.01,0.34,0.675,6.25,,,
11-Jun-22,37.6,31.52,31.24,38,22.8,92,44,5.5,7.76,1.14,0.23,0.685,5.45,,,
12-Jun-22,39.32,32.08,31.68,40.6,21,92,37,6.8,9.14,1.33,0.24,0.785,5.05,,,
13-Jun-22,37.68,31.32,31.68,39,19.6,87,42,6.6,6.5,1.02,0.16,0.59,0,,,
14-Jun-22,39.84,32.08,31.72,38,20.4,92,36,6.9,8.38,0.98,0.29,0.635,0,,,
15-Jun-22,39.2,32.36,32.1638,38,23,77,42,6.9,7.54,1.31,0.32,0.815,0,,,
16-Jun-22,39.8,32.2,32.24,38,21.8,84,42,7.5,7.7,1.26,0.39,0.825,0,,,
17-Jun-22,41.44,32.56,32.32,37,21.8,88,36,10,10.6,1.18,1.37,1.275,0,,,
18-Jun-22,37.44,32,32.32,36.4,22,80,42,7.2,6.9,1.38,0.14,0.76,0,,,
19-Jun-22,34.72,31.84,32.04,35.4,22.2,84,42,4.6,5.42,1.1,0.6,0.85,0,,,
20-Jun-22,35.08,32,31.8,36,21.8,96,49,4.5,6.66,0.88,0.33,0.605,0,,,
21-Jun-22,42.44,32.6,32.04,39,21.8,92,39,7.2,8.1,1.13,0.24,0.685,0,,,
22-Jun-22,41.32,32.52,32.36,38.2,21.6,92,35,8,8.76,1.23,0.7,0.965,0,,,
23-Jun-22,37.2,32.48,32.16,37.8,22.2,84,42,6.8,7.98,1.16,0.91,1.035,0,,,
24-Jun-22,29.44,31.12,31.6,30.8,21,96,61,2.2,3.76,1.05,0.35,0.7,0,,,
25-Jun-22,30.76,30.24,30.68,35,20.8,96,55,4.1,5.8,1.23,0.51,0.87,0,,,
26-Jun-22,36.84,30.76,30.28,37.8,20.4,96,42,5.9,7.58,1.05,0.37,0.71,0,,,
27-Jun-22,38.4,31.84,31.4,38,20,84,39,7.3,8.24,1.07,0.43,0.75,0,,,
28-Jun-22,40.52,31.84,31.52,37.6,18.8,82,35,8.1,8.02,1.21,0.27,0.74,0,,,
29-Jun-22,39.16,31.72,31.72,37.2,19.4,87,37,7.4,8.24,0.96,0.45,0.705,0,,,
30-Jun-22,31.52,30.96,31.48,33.8,19.8,70,56,5.5,6.76,1.6,0.65,1.125,0,,,
01-Jul-22,39.2,31.2,30.84,37,21,92,34,6.5,7.76,1.05,0.28,0.665,0,,,
02-Jul-22,39.16,31.68,31.32,37.6,20.2,83,36,7.5,4.08,1.08,0.26,0.67,0,,,
03-Jul-22,37.76,31.52,31.6,38,21.8,76,34,9,9.32,1.22,1.02,2.24,0,,,
04-Jul-22,40.08,31.56,31.48,37.4,20.2,83,36,7.5,6.92,1.14,0.37,0.755,0,,,
05-Jul-22,41.8,32.2,31.64,38,18.8,92,33,6.5,9.54,1.08,1.1,2.18,0,,,
06-Jul-22,43.04,33.24,32.68,38.6,18.4,77,42,7,9.24,1.42,0.47,1.89,0,,,
07-Jul-22,34.24,32.4,32.6,39,25.4,77,55,5.5,5.16,1.8,0.55,1.175,0,,,
08-Jul-22,28.04,30.68,31.44,34.2,22.2,96,57,2.5,3.66,1.36,0.3,0.83,0,,,
09-Jul-22,31,30.04,30.32,34,21.2,92,43,5.5,6.46,1.22,0.53,0.875,0,,,
10-Jul-22,31.72,29.8,30.12,33.2,20.4,88,48,4,4.9,0.76,0.58,0.67,0,,,
11-Jul-22,33.76,30.08,30.12,35.4,21.6,92,42,6,5.54,0.94,0.21,0.575,0,,,
12-Jul-22,39.48,31,30.4,37,21.2,79,42,10.72,11.1,1.15,1.86,1.505,0,,,
13-Jul-22,41.88,32.16,31.2,36.4,20.8,61,38,7,5.52,1.37,0.33,0.85,0,,,
14-Jul-22,38.6,32.16,31.8,38.2,23.2,80,42,8,7.72,1.64,0.84,1.24,0,,,
15-Jul-22,37,31.92,31.44,36.8,22.8,80,44,6.4,5.2,1.22,1.63,1.425,0,,,
16-Jul-22,29.76,30.16,31.16,37.4,21.8,92,61,3,4.04,0.72,0.41,0.565,0,,,
17-Jul-22,35,31,30.44,36,21.8,96,38,5.6,6.74,0.94,0.65,0.795,,,,
18-Jul-22,32,31,30.92,35.2,23.4,77,44,7.7,8.2,1.54,0.26,0.9,0,,,
19-Jul-22,37.2,31.16,31.12,38.2,22.8,79,42,7.3,6.88,1.2,0.56,0.88,0,,,
20-Jul-22,32.48,30.48,30.96,38.2,23.8,70,47,7,7.84,1.19,0.84,1.015,0,,,
21-Jul-22,39.56,31.4,30.06,38.2,23.8,80,37,8,10.06,1.46,0.54,1,0,,,
22-Jul-22,39.04,31.96,31.48,38.4,22.8,84,38,8.2,10.16,1.38,0.61,0.995,0,,,
23-Jul-22,38.16,31.92,31.48,40,22.4,75,41,8.5,7.32,1.34,0.5,0.92,0,,,
24-Jul-22,41.96,32.48,31.84,37.6,22.2,60,37,7,8.96,1.7,0.39,1.045,0,,,
25-Jul-22,41.42,32.76,32,41.8,20.8,79,36,10,10.94,1.49,1.18,1.335,0,,,
26-Jul-22,41.56,32.84,32.32,41,22.4,85,36,11.08,0,1.95,2.7,2.325,0,,,
27-Jul-22,36.76,32.2,32.16,38.4,21.8,63,41,0,10.02,1.72,0.44,1.08,0,,,
28-Jul-22,38.4,32.82,31.88,39.4,22.4,80,39,0,5.34,1.03,0.48,0.755,0,,,
29-Jul-22,36.48,32.56,32.12,39,22.2,77,42,0,6.12,1.2,0.86,1.03,0,,,
30-Jul-22,30.28,31.68,31.84,35.4,23.4,84,66,0,3.34,1.26,0.25,0.755,0,,,
31-Jul-22,33.44,30.84,31.08,34,22.4,92,50,0,3.94,1.27,0.75,1.01,0,,,
01-Aug-22,29.2,30.28,30.44,35.2,21.2,96,62,2.96,0.95,1.24,1.095,0,1.5,,,
02-Aug-22,27.2,29.04,29.68,34.6,21.2,96,67,1.78,0.88,0.27,0.575,0,0,,,
03-Aug-22,32.92,29.92,29.68,35,22.2,92,42,8.62,1.56,0.31,0.935,0,0,,,
04-Aug-22,36.92,31.12,30.6,40,23,84,37,10.98,2.21,1.42,1.815,0,0,,,
05-Aug-22,40.56,31.76,30.68,38.8,22.6,84,37,10.44,1.77,0.72,1.245,0,0,,,
06-Aug-22,41.68,32.08,31.12,40.6,19.4,88,33,9.34,1.9,0.43,1.165,0,0,,,
07-Aug-22,39.52,32,31.88,40.4,20,84,36,10.9,2.1,0.38,1.24,0,0,,,
08-Aug-22,40.44,32.92,32.2,37.6,21.4,77,36,8.18,1.89,1.05,1.47,0,0,,,
09-Aug-22,38.68,33.64,32.8,36.8,21.8,84,37,5.29,1.3,1.61,1.455,0,0,,,
10-Aug-22,38.96,33.48,32.72,38.4,23.2,88,35,9.48,1.115,0.44,0.7775,0,2.8,,,
11-Aug-22,35.88,32.48,32.36,35.4,22.4,76,47,6.11,1.64,1.04,1.34,0,0,,,
12-Aug-22,31.28,31.92,31.92,33.2,22.8,96,45,4,1.04,0.64,0.84,0,3.5,,,
13-Aug-22,25.6,29.64,30.48,31.2,22,92,67,1.58,0.65,0.37,0.51,0,4.7,,,
14-Aug-22,30.2,29.8,29.76,34,21.8,92,50,3.68,1.04,0.29,0.665,0,0,,,
15-Aug-22,37.6,31.12,30.4,37.6,22.6,80,44,6.48,1.34,0.81,1.075,0,0,,,
16-Aug-22,40.8,41.8,31.32,33.2,23.4,96,39,6.64,1.26,0.54,0.9,0,11.6,,,
17-Aug-22,29.86,31.76,31.32,35,22.2,96,55,4.72,1.33,0.47,0.9,0,0,,,
18-Aug-22,32.6,30.44,30.32,35,21.2,92,42,7.62,1.2,0.92,1.06,0,0,,,
19-Aug-22,35.84,31.52,30.883,37.4,22.8,88,41,10.24,1.09,1.82,1.455,0,0,,,
20-Aug-22,35.56,30.8,30.84,35,23.2,92,42,5.98,1.48,1.56,1.52,0,0,,,
21-Aug-22,38.96,31.64,31.04,36.6,19.4,92,52,8.58,1.09,0.27,0.68,0,0,,,
22-Aug-22,41.08,32.24,31.68,38.2,21,83,32,8.72,1.6,2.08,1.84,0,0,,,
23-Aug-22,38.12,32,32.04,37.2,23.6,72,35,9,1.48,2.25,1.865,0,0,,,
24-Aug-22,34.12,31.4,31.64,33,24.4,73,47,6.4,1.48,0.56,1.02,0,0,,,
25-Aug-22,39.8,32.2,31.76,37,21,84,41,6.38,1.5,0.46,0.98,0,0,,,
26-Aug-22,38.64,32.8,32.36,37,24,80,40,7.56,1.34,0.81,1.075,0,0,,,
27-Aug-22,32.92,31.76,32.12,34,25,73,52,7.14,1.61,0.46,1.035,0,0,,,
28-Aug-22,40,32.72,31.68,37.8,20.6,92,40,8.34,0.93,1.2,1.065,0,0,,,
29-Aug-22,39.24,32.92,32.36,37.2,18,80,42,9.26,2.02,0.97,1.495,0,0,,,
30-Aug-22,35.44,32.6,32.12,37,22,96,47,6.2,1.66,0.98,1.32,,22.4,,,
31-Aug-22,30.52,30.48,31.4,35,22,96,53,4.32,0.95,0.39,0.67,,0,,,
01-Sep-22,32.72,30.64,30.96,36,22,84,42,7.88,1.24,0.51,0.875,0,,,,
02-Sep-22,35.4,31.28,31.08,38,21,92,34,9.48,1.22,1.26,1.24,0,,,,
03-Sep-22,29.52,30.8,31.04,37.4,20.2,67,50,3.2,1.66,1.31,1.485,0,,,,
04-Sep-22,31.84,28.92,29.76,34,21.4,88,44,7.28,0.84,1.42,1.13,2.8,,,,
05-Sep-22,31.52,30.2,29.96,36.4,22.2,88,48,2.72,1.5,0.69,0.69,3.2,,,,
06-Sep-22,32.24,29.96,29.84,37.2,22,92,63,7.3,1.31,1.11,1.11,2,,,,
07-Sep-22,30.28,29.96,30.24,37.4,19,95,60,7.35,1.1,0.36,0.36,16,,,,
08-Sep-22,31.88,30.32,30,36,18,92,56,5.72,0.99,0.42,0.42,8.7,,,,
09-Sep-22,28.88,29.44,30.2,38.8,21,81,58,5.44,0.73,0.34,0.34,0,,,,
10-Sep-22,29.56,29,29.32,33.4,23,81,50,4.32,0.87,0.66,0.66,0,,,,
11-Sep-22,33.24,29.68,29.24,37,22.6,88,38,5.26,0.99,0.53,0.53,0,,,,
12-Sep-22,34.92,31.08,30.68,39.8,23,92,47,6.84,1.4,0.47,0.47,0,,,,
13-Sep-22,32.04,30.44,30.76,38,23.4,84,58,6.16,1.86,1,1,0,,,,
14-Sep-22,28.56,29.24,29.8,34.8,22.2,93,66,1.2,0.61,0.33,0.33,0,,,,
15-Sep-22,33.76,30.12,29.76,37,22.4,71,49,4.86,0.93,0.84,0.84,2.6,,,,
16-Sep-22,33.8,30.68,30.16,38,22.2,92,47,6.56,1.41,0.46,0.46,0,,,,
17-Sep-22,35.64,30.92,30.52,38.8,21.4,92,39,7.76,1.09,0.43,0.43,0,,,,
18-Sep-22,38.12,32.04,31.16,39,21,92,41,9.24,1.11,0.8,0.8,0,,,,
19-Sep-22,37.08,35.56,32.32,40,23,84,48,2.68,1.29,4.3,4.3,0,,,,
20-Sep-22,38.72,32.68,32.24,38,23,84,35,1.7,1.09,2.71,2.71,0,,,,
21-Sep-22,41.2,33.16,32.48,39.2,22,93,45,5.2,4.28,0.83,0.83,0,,,,
22-Sep-22,35.04,32.44,32.68,42,23.4,88,48,5.42,1.45,0.59,0.59,0,,,,
23-Sep-22,32.12,32.08,32.12,41,21,85,51,6.92,1.33,0.42,0.42,1.5,,,,
24-Sep-22,36.32,31.72,31.48,36,20.2,77,44,5.08,1.13,0.63,0.63,0,,,,
25-Sep-22,38.8,32.44,32.12,38,23.4,80,45,4.5,1.2,1.16,1.16,0,,,,
26-Sep-22,32.32,31.36,31.88,36.2,24.2,77,40,5.76,2.04,0.77,0.77,0,,,,
27-Sep-22,38.96,32.04,31.56,39,18.2,69,43,5.28,1.19,0.41,0.41,0,,,,
28-Sep-22,39.4,32.96,32.26,39.2,21,83,44,4.82,1.12,1.14,1.14,0,,,,
29-Sep-22,39.6,33.44,33.16,41,24,80,51,5.74,1.65,1.46,1.46,0,,,,
30-Sep-22,41.24,33.56,33.04,37.4,23.4,77,47,7.82,1.5,0.87,0.87,0,,,,
01-Oct-22,40.48,33.88,33.44,40.2,23,84,37,0,No pan b/c Car case,1.22,0.67,0.945,0,,,
02-Oct-22,41.4,34.4,33.76,42,22.4,84,43,0,No pan b/c Car case,1.07,0.77,0.92,0,,,
03-Oct-22,27.92,30.96,32.56,41,23,77,48,0,1.12,1.74,0.51,1.125,0,,,
04-Oct-22,32.92,31.04,31.08,35,22.4,88,45,0,5.6,1.44,0.42,0.93,0,,,
05-Oct-22,28.48,30.12,31.2,32.8,22.6,90,62,0,5.44,1.31,0.29,0.8,0,,,
06-Oct-22,32.84,30.84,30.52,38,22,63,40,0,6,1.72,0.65,1.185,0,,,
07-Oct-22,31.25,30.64,30.8,37,21.6,96,42,0,2.28,1.02,0.63,0.825,0,,,
08-Oct-22,31.16,30,30.64,39,22.6,96,46,0,4.7,1.12,0.43,0.775,0,,,
09-Oct-22,32.36,30.68,30.36,36.2,22.2,96,48,0,7.3,1.41,0.81,1.11,0,,,
10-Oct-22,34.32,31.24,30.8,37,21,96,42,0,7.96,1.31,0.51,0.91,0,,,
11-Oct-22,37.96,32,31.44,39,21,84,36,0,9.54,1.57,0.34,0.955,0,,,
12-Oct-22,37.68,32.72,32.16,37,22.6,84,35,,9.92,1.49,0.78,1.135,0,,,
13-Oct-22,37.96,32.36,32.28,40.6,22.6,96,45,0,8.88,1.4,0.27,0.835,0,,,
14-Oct-22,34.68,32.56,32.36,40,23.2,88,40,0,4.46,1.31,0.2,0.755,0,,,
15-Oct-22,39.24,32.4,32.24,37.2,20.2,92,35,0,9.54,1.34,0.88,1.11,8.05,,,
16-Oct-22,36.96,32.56,32.56,39.2,23,77,42,0,No pan b/c Car case,1.64,0.89,1.265,6,,,
17-Oct-22,35.96,32.28,32.4,36.4,20.4,92,40,0,9.78,1.3,0.81,1.055,1.1,,,
18-Oct-22,35.6,32.16,32.44,38,20.4,96,41,5.7,4.89,1.12,1.18,1.15,8.1,,,
19-Oct-22,32.88,32.12,32.2,37,20.2,96,39,6.2,6.18,1.19,0.46,0.825,9,,,
20-Oct-22,33.24,31.2,31.96,38,21.2,92,41,4,6.04,1.11,1.43,1.27,4.3,,,
21-Oct-22,36.92,32,31.64,36.8,20.4,92,45,6.4,5.94,1.47,0.64,1.055,1.3,,,
22-Oct-22,35.24,31.84,31.96,38,22.8,88,46,6.2,4.02,0.88,1.08,0.98,5,,,
23-Oct-22,35.88,32.24,32.04,36,22,92,44,5.7,7.24,1.09,1.02,1.055,8,,,
24-Oct-22,33.24,32.12,32.04,39,21.8,92,45,5,7.84,1.51,0.62,1.065,10,,,
25-Oct-22,36.04,32.4,31.88,37.6,22.8,92,38,5.6,6.26,1.08,0.72,0.9,7.5,,,
26-Oct-22,34.12,32.6,32.4,38,22.2,96,48,5,5.58,0.83,1.51,1.17,10.3,,,
27-Oct-22,33.88,32,31.94,37.4,21.4,96,46,3.6,3.64,0.85,0.39,0.62,8,,,
28-Oct-22,34.32,32.2,32,36.2,22.6,92,45,3.6,7.8,1.12,0.35,0.735,10.3,,,
29-Oct-22,36.84,32.36,32.12,36.6,21.4,96,39,5.3,8.46,1,0.34,0.67,8.15,,,
30-Oct-22,35.84,31.92,32,37,22.8,88,42,5,5.72,1.35,0.27,0.81,6.15,,,
31-Oct-22,38.4,32.52,32.36,38.2,22.6,96,37,6.4,8.24,1.03,0.52,0.775,10.3,,,
01-Nov-22,39.2,33,32.64,39,21,92,32,6.8,7.32,0.68,0.39,0.535,10.3,,,
02-Nov-22,38.76,32.84,32.84,38.2,22.2,84,40,5,7.4,1.62,0.45,1.035,8,,,
03-Nov-22,38.52,33,32.96,39.8,23,80,37,6.1,9,1.18,0.29,0.735,7.1,,,
04-Nov-22,40.52,33.36,33.24,38.4,22.2,84,36,7,8.8,1.38,0.25,0.815,9.3,,,
05-Nov-22,40.28,33.84,33.36,39.8,21.6,84,36,6.8,8.1,1.08,0.83,0.955,9,,,
06-Nov-22,33.4,32.4,32.92,37.6,22,96,42,5,6.16,0.99,0.79,0.89,8.55,,,
07-Nov-22,32.92,31.88,32.08,39,20.2,92,44,4.3,6.14,0.81,0.3,0.555,9.3,,,
08-Nov-22,35.4,32.12,32,39.2,22,92,40,6.8,5.08,0.92,1.08,1,8.2,,,
09-Nov-22,36.2,31.96,33.28,37,21.775,73,44,7,9,1.44,0.73,1.085,8.3,,,
